,AD,AL,AT,AZ,BA,BE,BG,BY,HR,CY,CZ,DK,EE,FI,FR,DE,GR,HU,IE,IT,LV,LT,LU,MT,NL,PL,PT,RO,SK,SI,ES,SE,GB,GE,IS,KZ,LI,MD,MC,NO,RU,SM,RS,CH,TR,UA
2022-02-05,0.0,659.0,30052.0,7474.0,436.0,12501.0,2181.0,8315.0,4780.0,2214.0,24009.0,36512.0,7082.0,0.0,214542.0,82842.0,10980.0,33716.0,4933.0,93157.0,3646.0,7888.0,1333.0,175.0,79955.0,34703.0,32651.0,28921.0,9965.0,7458.0,27997.0,19986.0,52304.0,11235.0,1455.0,3689.0,91.0,1511.0,9.0,10968.0,180071.0,17.0,10602.0,18179.0,98715.0,42533.0
2022-02-06,209.0,251.0,25905.0,4680.0,575.0,7305.0,8012.0,5869.0,1270.0,3374.0,9071.0,34849.0,4631.0,0.0,155439.0,178271.0,18847.0,7053.0,3975.0,78952.0,11144.0,10254.0,69.0,186.0,81490.0,21980.0,17493.0,16108.0,19240.0,5512.0,23771.0,10068.0,60547.0,24616.0,1501.0,2019.0,111.0,2742.0,38.0,11102.0,171905.0,134.0,11439.0,14417.0,87934.0,27851.0
2022-02-07,0.0,841.0,29051.0,7032.0,1468.0,27430.0,8140.0,5674.0,5545.0,2885.0,29632.0,49798.0,6316.0,19899.0,46001.0,251110.0,23687.0,13932.0,3780.0,41247.0,11835.0,14179.0,1112.0,172.0,391442.0,46872.0,32549.0,16958.0,20582.0,11098.0,53180.0,9653.0,76483.0,25161.0,1352.0,3372.0,167.0,3024.0,72.0,29479.0,165643.0,62.0,13772.0,32168.0,96514.0,23378.0
2022-02-08,181.0,700.0,40147.0,7779.0,1478.0,19446.0,7263.0,8254.0,7868.0,2779.0,37815.0,55120.0,6704.0,7472.0,235267.0,247565.0,19616.0,12885.0,5677.0,101864.0,11599.0,12486.0,1352.0,118.0,86497.0,42095.0,36016.0,36269.0,20160.0,5076.0,46683.0,19604.0,69661.0,22444.0,2274.0,3412.0,148.0,2871.0,42.0,25520.0,183103.0,65.0,12532.0,26972.0,111096.0,34353.0
2022-02-09,85.0,604.0,35113.0,7632.0,1313.0,16808.0,6278.0,8463.0,6341.0,2374.0,29052.0,53747.0,6611.0,4520.0,179614.0,229836.0,19154.0,11559.0,5649.0,81367.0,11797.0,12077.0,1050.0,143.0,86720.0,35777.0,29331.0,27346.0,20051.0,12137.0,42945.0,15839.0,64339.0,19968.0,2169.0,2581.0,144.0,2870.0,34.0,24017.0,197076.0,52.0,11121.0,25471.0,108563.0,38257.0
2022-02-10,66.0,531.0,33215.0,6603.0,1338.0,14225.0,6531.0,8611.0,5169.0,2485.0,22672.0,48170.0,5129.0,12805.0,153025.0,206355.0,17645.0,0.0,6618.0,75861.0,10707.0,11639.0,917.0,107.0,80596.0,31331.0,25632.0,26466.0,19872.0,7514.0,37470.0,7421.0,52292.0,20326.0,1880.0,2386.0,112.0,2553.0,32.0,21935.0,203949.0,37.0,9580.0,22231.0,98602.0,41694.0
2022-02-11,0.0,457.0,29716.0,5948.0,1289.0,12209.0,3625.0,8783.0,2730.0,2120.0,22147.0,44350.0,5799.0,10386.0,131376.0,122323.0,16442.0,0.0,4940.0,67152.0,7789.0,9279.0,751.0,116.0,70297.0,22070.0,20654.0,22737.0,14196.0,7330.0,32967.0,5829.0,44557.0,15712.0,2029.0,2027.0,89.0,1674.0,32.0,20538.0,203766.0,37.0,8187.0,19687.0,95065.0,41229.0
2022-02-12,0.0,296.0,24925.0,6841.0,177.0,6771.0,1539.0,8921.0,5212.0,2047.0,10953.0,38323.0,4634.0,0.0,118611.0,74095.0,10853.0,21081.0,4331.0,62231.0,4144.0,5075.0,674.0,72.0,60067.0,13473.0,16743.0,18751.0,8552.0,4257.0,16638.0,2817.0,37527.0,7727.0,2062.0,1335.0,75.0,1047.0,1.0,9193.0,197949.0,5.0,6036.0,13991.0,86193.0,38212.0
2022-02-13,137.0,187.0,23979.0,2749.0,617.0,4850.0,6130.0,6605.0,452.0,2930.0,7196.0,29474.0,2905.0,0.0,86562.0,158486.0,20360.0,4411.0,3494.0,51959.0,11105.0,7560.0,15.0,122.0,55025.0,22267.0,8791.0,11967.0,18896.0,3601.0,14380.0,1175.0,41755.0,19049.0,1954.0,1177.0,71.0,1720.0,32.0,7832.0,180456.0,52.0,7030.0,10741.0,73787.0,24518.0
2022-02-14,84.0,449.0,26431.0,4687.0,979.0,16502.0,6589.0,5146.0,3410.0,2646.0,19486.0,42978.0,3527.0,12410.0,26475.0,228951.0,21958.0,8883.0,4160.0,28630.0,11425.0,10473.0,549.0,117.0,53464.0,28859.0,19349.0,12069.0,19955.0,7122.0,32740.0,2546.0,54746.0,15315.0,1874.0,1586.0,119.0,1616.0,32.0,20273.0,166631.0,38.0,7134.0,24664.0,76632.0,16993.0
2022-02-15,91.0,361.0,38695.0,7148.0,861.0,11572.0,5023.0,7919.0,5795.0,2549.0,28289.0,42948.0,8467.0,4426.0,142253.0,230322.0,19509.0,8578.0,5264.0,70852.0,11595.0,7741.0,769.0,109.0,63696.0,29229.0,21213.0,17447.0,18443.0,4716.0,30016.0,4884.0,52501.0,15644.0,2601.0,1408.0,100.0,1852.0,27.0,16667.0,179284.0,31.0,6239.0,20525.0,94730.0,29724.0
2022-02-16,70.0,300.0,30811.0,4449.0,575.0,10634.0,4626.0,8248.0,4461.0,2200.0,16996.0,40600.0,6520.0,5956.0,98735.0,213344.0,19501.0,7480.0,5026.0,59749.0,10285.0,6978.0,560.0,79.0,56315.0,23990.0,17635.0,-17447.0,17536.0,4542.0,27263.0,4044.0,51570.0,14405.0,2962.0,1412.0,85.0,1853.0,17.0,17191.0,180622.0,22.0,6423.0,19096.0,94176.0,31513.0
2022-02-17,67.0,303.0,30480.0,3817.0,616.0,9293.0,4616.0,8194.0,3599.0,2304.0,15532.0,35658.0,6751.0,7953.0,92345.0,178608.0,18604.0,0.0,4795.0,57890.0,11992.0,9489.0,635.0,72.0,49242.0,20902.0,16662.0,32821.0,17933.0,3771.0,24167.0,4215.0,44716.0,13288.0,2417.0,1066.0,96.0,1615.0,34.0,15827.0,180071.0,39.0,6298.0,14268.0,92406.0,33330.0
2022-02-18,0.0,260.0,25709.0,3690.0,663.0,7729.0,2605.0,7856.0,3525.0,1764.0,13777.0,33304.0,6996.0,4328.0,82553.0,119574.0,15305.0,0.0,4830.0,53662.0,6776.0,6841.0,511.0,77.0,33523.0,13687.0,15018.0,14524.0,11912.0,3731.0,22631.0,3419.0,33239.0,9400.0,2840.0,886.0,92.0,965.0,24.0,15700.0,179147.0,13.0,5103.0,13442.0,87411.0,34938.0
2022-02-19,0.0,206.0,21750.0,2685.0,128.0,4505.0,1235.0,7283.0,2055.0,1794.0,8224.0,25690.0,4138.0,0.0,76638.0,64247.0,9596.0,13261.0,3351.0,50534.0,3819.0,4167.0,606.0,74.0,36285.0,9589.0,9919.0,12319.0,6691.0,2267.0,11565.0,1968.0,34648.0,4775.0,2178.0,633.0,52.0,231.0,2.0,7700.0,170699.0,4.0,3876.0,9776.0,80454.0,31125.0
2022-02-20,0.0,85.0,21333.0,1038.0,303.0,2946.0,4845.0,4365.0,312.0,2698.0,4274.0,28883.0,2990.0,0.0,59003.0,139673.0,18088.0,3193.0,3473.0,42081.0,11837.0,7023.0,18.0,90.0,35915.0,18792.0,6123.0,7697.0,13420.0,2008.0,10090.0,1084.0,37717.0,12101.0,2495.0,483.0,58.0,1561.0,29.0,7537.0,152337.0,59.0,4483.0,8046.0,70355.0,17448.0
2022-02-21,231.0,279.0,23637.0,2372.0,495.0,10956.0,4667.0,2507.0,1810.0,2322.0,13459.0,30480.0,5285.0,17671.0,17195.0,218692.0,19601.0,6286.0,3280.0,24408.0,11320.0,9112.0,798.0,79.0,34536.0,20456.0,14331.0,7684.0,19075.0,2265.0,23706.0,2293.0,45127.0,10230.0,2495.0,655.0,119.0,970.0,50.0,22217.0,135172.0,25.0,4591.0,19603.0,85026.0,13562.0
2022-02-22,81.0,213.0,35219.0,1979.0,640.0,8000.0,3411.0,6230.0,3774.0,2167.0,14223.0,29040.0,6589.0,2746.0,97382.0,208530.0,16962.0,5512.0,4121.0,60029.0,11088.0,7891.0,1072.0,95.0,41439.0,18282.0,19383.0,14775.0,15183.0,2372.0,22050.0,3438.0,39186.0,8455.0,2886.0,612.0,91.0,1069.0,38.0,18336.0,137642.0,20.0,4388.0,16995.0,86070.0,24440.0
2022-02-23,57.0,194.0,28493.0,1755.0,425.0,7629.0,2854.0,5996.0,2559.0,1935.0,11212.0,25209.0,4409.0,4264.0,66833.0,190230.0,15819.0,4498.0,3729.0,49040.0,9952.0,6788.0,818.0,80.0,41151.0,16724.0,12488.0,11477.0,12829.0,2336.0,20974.0,3095.0,36476.0,7482.0,3646.0,575.0,117.0,1129.0,26.0,18140.0,132998.0,15.0,3718.0,17581.0,86600.0,25062.0
2022-02-24,41.0,173.0,29741.0,1210.0,357.0,6689.0,2903.0,5663.0,2030.0,1826.0,10040.0,22784.0,5042.0,7930.0,66732.0,171826.0,15908.0,0.0,4304.0,46169.0,10117.0,6079.0,708.0,96.0,37550.0,13960.0,11484.0,-8974.0,12384.0,1911.0,18237.0,3526.0,30631.0,6236.0,4333.0,496.0,111.0,668.0,28.0,15342.0,123460.0,32.0,3201.0,15770.0,79708.0,25789.0
2022-02-25,0.0,111.0,25016.0,1512.0,312.0,5830.0,1468.0,5355.0,1871.0,1606.0,9121.0,17359.0,4012.0,71.0,58138.0,108569.0,11883.0,0.0,3595.0,40948.0,5427.0,4245.0,715.0,56.0,32898.0,8902.0,10646.0,7191.0,8264.0,1784.0,16378.0,2752.0,27833.0,4835.0,4862.0,389.0,78.0,500.0,16.0,14545.0,123175.0,10.0,2648.0,14854.0,71736.0,4943.0
2022-02-26,0.0,102.0,22051.0,1041.0,103.0,3379.0,724.0,4135.0,1028.0,1387.0,5592.0,16454.0,4202.0,0.0,53623.0,55465.0,8214.0,8370.0,2338.0,38375.0,3616.0,2451.0,527.0,40.0,27408.0,6564.0,7634.0,16165.0,4728.0,901.0,8844.0,1483.0,25086.0,2465.0,1746.0,268.0,74.0,488.0,2.0,6210.0,115913.0,3.0,2130.0,11077.0,61764.0,3481.0
2022-02-27,0.0,36.0,21192.0,369.0,135.0,2353.0,2759.0,2268.0,198.0,2356.0,3326.0,16578.0,2291.0,0.0,42600.0,128727.0,16263.0,2037.0,2277.0,30629.0,9524.0,5591.0,32.0,86.0,28867.0,12984.0,4341.0,4247.0,11207.0,656.0,7596.0,1089.0,31360.0,6847.0,1096.0,229.0,98.0,586.0,34.0,6188.0,106920.0,45.0,2703.0,9291.0,49792.0,6667.0
2022-02-28,166.0,139.0,27298.0,832.0,179.0,8331.0,2641.0,1527.0,1149.0,1986.0,10169.0,18561.0,4671.0,28.0,13483.0,193952.0,17208.0,3539.0,3298.0,17981.0,10574.0,6990.0,625.0,94.0,36527.0,14737.0,11861.0,4757.0,12763.0,2525.0,17213.0,1456.0,44641.0,3840.0,3356.0,296.0,138.0,570.0,34.0,17547.0,97333.0,19.0,2886.0,23816.0,64275.0,6879.0
2022-03-01,84.0,123.0,40835.0,865.0,172.0,6896.0,2274.0,2169.0,2510.0,2109.0,11629.0,20458.0,5087.0,19686.0,79794.0,205530.0,15557.0,3862.0,3342.0,46631.0,8900.0,6431.0,1060.0,126.0,48477.0,14068.0,10424.0,8461.0,11462.0,1836.0,16820.0,3075.0,44788.0,3115.0,2305.0,311.0,164.0,734.0,28.0,12468.0,97455.0,29.0,2846.0,22434.0,59885.0,6536.0
2022-03-02,93.0,95.0,31631.0,570.0,293.0,7581.0,1104.0,2083.0,1625.0,2046.0,8970.0,14466.0,3573.0,1116.0,57697.0,212459.0,15783.0,3064.0,4043.0,36429.0,7676.0,6112.0,845.0,98.0,58311.0,12483.0,13048.0,6832.0,11029.0,1823.0,20421.0,2446.0,46174.0,1365.0,2529.0,286.0,235.0,617.0,27.0,11102.0,93026.0,20.0,2620.0,24832.0,56780.0,6901.0
2022-03-03,92.0,110.0,31820.0,588.0,293.0,7166.0,2125.0,1949.0,1351.0,2114.0,8082.0,19178.0,3325.0,6030.0,60225.0,190250.0,16050.0,0.0,3995.0,41500.0,7754.0,5639.0,654.0,121.0,68396.0,12737.0,15657.0,5953.0,9925.0,1862.0,19761.0,2086.0,43761.0,3033.0,2560.0,250.0,207.0,568.0,20.0,8896.0,89174.0,22.0,2504.0,24611.0,49424.0,6370.0
2022-03-04,0.0,102.0,31455.0,433.0,189.0,6930.0,1388.0,1876.0,1524.0,1834.0,8258.0,15735.0,3055.0,7185.0,57789.0,122136.0,12997.0,0.0,3854.0,38095.0,3992.0,3838.0,901.0,99.0,67297.0,7697.0,15157.0,5602.0,6186.0,1836.0,18467.0,1923.0,41407.0,1700.0,2501.0,198.0,161.0,518.0,17.0,8291.0,86769.0,13.0,2146.0,23601.0,38283.0,3431.0
2022-03-05,0.0,78.0,27527.0,374.0,54.0,4178.0,515.0,1662.0,875.0,1730.0,4564.0,10827.0,1646.0,0.0,53678.0,79372.0,9213.0,5852.0,1254.0,39963.0,2594.0,2652.0,680.0,72.0,66945.0,5585.0,10623.0,4837.0,3419.0,939.0,9822.0,1267.0,38753.0,910.0,2016.0,158.0,140.0,251.0,2.0,3722.0,79863.0,4.0,1641.0,17655.0,32389.0,2747.0
2022-03-06,186.0,40.0,26480.0,149.0,96.0,3529.0,2462.0,1205.0,157.0,1584.0,2575.0,12225.0,1396.0,0.0,45328.0,165462.0,8639.0,1387.0,2383.0,35057.0,8158.0,5809.0,30.0,159.0,64294.0,13152.0,5920.0,3092.0,9819.0,746.0,8538.0,326.0,49023.0,2783.0,1707.0,81.0,127.0,352.0,29.0,3397.0,73162.0,58.0,2231.0,14380.0,27671.0,4332.0
2022-03-07,90.0,87.0,34034.0,276.0,167.0,12341.0,2180.0,742.0,1016.0,3695.0,10475.0,15475.0,3317.0,22369.0,14496.0,247340.0,21057.0,2632.0,4355.0,22083.0,7547.0,7406.0,779.0,138.0,66650.0,14415.0,16186.0,3188.0,11712.0,3141.0,19514.0,1430.0,68521.0,865.0,3323.0,88.0,200.0,226.0,36.0,11621.0,66576.0,48.0,2588.0,34891.0,34343.0,3022.0
2022-03-08,84.0,75.0,50974.0,126.0,172.0,9122.0,1920.0,1238.0,2588.0,2866.0,10494.0,16958.0,2877.0,0.0,93050.0,261287.0,23335.0,2377.0,1698.0,60191.0,7066.0,6948.0,1082.0,153.0,74680.0,13438.0,15733.0,5461.0,12066.0,2182.0,18876.0,2219.0,70107.0,1970.0,2781.0,89.0,181.0,459.0,49.0,7558.0,58675.0,22.0,2377.0,30773.0,37407.0,6112.0
2022-03-09,0.0,67.0,49911.0,270.0,145.0,9407.0,1693.0,1497.0,1728.0,3473.0,9091.0,14309.0,2478.0,8910.0,69190.0,254150.0,21863.0,2068.0,4057.0,48483.0,6232.0,6303.0,1174.0,139.0,75146.0,11637.0,13733.0,4176.0,9923.0,2305.0,18843.0,2102.0,73529.0,1543.0,2640.0,163.0,190.0,347.0,32.0,7188.0,51231.0,36.0,2139.0,30939.0,33243.0,5858.0
2022-03-10,0.0,73.0,49295.0,225.0,143.0,8669.0,1635.0,1899.0,1538.0,3020.0,8245.0,13820.0,2177.0,10051.0,74818.0,238431.0,21260.0,0.0,9125.0,54230.0,6535.0,3290.0,1010.0,127.0,69341.0,11116.0,13397.0,3565.0,9051.0,2225.0,17707.0,1623.0,70503.0,1243.0,2659.0,144.0,174.0,571.0,50.0,5846.0,50743.0,26.0,2230.0,29387.0,29492.0,5834.0
2022-03-11,0.0,69.0,43434.0,197.0,170.0,8607.0,960.0,1931.0,1575.0,2812.0,8357.0,7091.0,1892.0,21159.0,72399.0,155558.0,19002.0,0.0,4332.0,53127.0,2729.0,3076.0,1062.0,171.0,60258.0,7580.0,13003.0,2974.0,7627.0,2305.0,17062.0,1513.0,67029.0,823.0,2051.0,126.0,147.0,395.0,41.0,5385.0,48154.0,1.0,1967.0,27711.0,25401.0,3987.0
2022-03-12,0.0,42.0,37376.0,192.0,17.0,5111.0,523.0,1654.0,956.0,2314.0,4429.0,6658.0,1376.0,0.0,72443.0,88785.0,11986.0,0.0,5475.0,53825.0,2098.0,2629.0,837.0,143.0,52798.0,5298.0,9027.0,2743.0,3375.0,1141.0,9436.0,818.0,62068.0,466.0,1096.0,67.0,107.0,241.0,1.0,2208.0,44989.0,8.0,1366.0,20281.0,20465.0,2256.0
2022-03-13,0.0,26.0,34231.0,53.0,67.0,3998.0,2433.0,1166.0,141.0,3782.0,2756.0,7892.0,929.0,0.0,60422.0,207850.0,22682.0,0.0,2100.0,48886.0,6264.0,5921.0,24.0,194.0,46497.0,12690.0,4905.0,1626.0,9654.0,934.0,8992.0,405.0,75729.0,1716.0,1270.0,55.0,173.0,343.0,49.0,2256.0,41055.0,67.0,2211.0,16084.0,17426.0,6120.0
2022-03-14,0.0,22.0,40009.0,142.0,147.0,15916.0,2393.0,693.0,1179.0,3294.0,10826.0,9947.0,2716.0,26848.0,18853.0,285043.0,26620.0,4902.0,6282.0,28900.0,5141.0,7124.0,907.0,229.0,53396.0,14475.0,14838.0,2087.0,11528.0,4238.0,20968.0,880.0,99833.0,1099.0,2365.0,121.0,238.0,339.0,74.0,7378.0,36678.0,41.0,2415.0,40371.0,24404.0,5229.0
2022-03-15,440.0,93.0,63512.0,115.0,164.0,12455.0,1949.0,1858.0,2659.0,3714.0,10717.0,9585.0,2144.0,6110.0,116618.0,307361.0,23694.0,1503.0,5452.0,85288.0,5259.0,6260.0,1450.0,304.0,60733.0,12267.0,15332.0,4854.0,11000.0,2997.0,19933.0,1711.0,93703.0,888.0,2016.0,103.0,200.0,450.0,63.0,4628.0,36519.0,40.0,2449.0,33210.0,24614.0,5144.0
2022-03-16,0.0,81.0,51539.0,99.0,129.0,12351.0,1720.0,1789.0,2032.0,3951.0,8555.0,8326.0,1752.0,11397.0,108832.0,294896.0,24256.0,3322.0,5204.0,72568.0,4225.0,5435.0,1405.0,301.0,54393.0,11658.0,13636.0,3913.0,9782.0,3137.0,20360.0,1785.0,91754.0,872.0,1878.0,80.0,185.0,467.0,51.0,4568.0,34819.0,50.0,2362.0,30640.0,22345.0,5131.0
2022-03-17,0.0,76.0,50513.0,112.0,186.0,11256.0,1601.0,1742.0,1939.0,2568.0,8158.0,7216.0,1521.0,4295.0,101747.0,254584.0,23621.0,0.0,5628.0,79895.0,3838.0,5313.0,1501.0,286.0,49286.0,10374.0,12778.0,4033.0,9386.0,3068.0,18735.0,1863.0,82849.0,849.0,1548.0,83.0,144.0,372.0,48.0,3777.0,34442.0,39.0,2076.0,26578.0,21354.0,4763.0
2022-03-18,0.0,79.0,41967.0,116.0,182.0,10126.0,919.0,1578.0,1775.0,3347.0,8718.0,6352.0,1372.0,3400.0,97579.0,142961.0,19705.0,0.0,4787.0,76250.0,1911.0,3204.0,1197.0,203.0,41589.0,5694.0,12038.0,3749.0,6833.0,3304.0,19185.0,1301.0,75283.0,475.0,1293.0,58.0,119.0,254.0,61.0,3466.0,32958.0,5.0,1868.0,23744.0,19126.0,2239.0
2022-03-19,0.0,48.0,37334.0,78.0,34.0,5727.0,472.0,1087.0,901.0,3698.0,4790.0,4984.0,840.0,0.0,98104.0,89064.0,12462.0,5839.0,5067.0,74024.0,1352.0,2264.0,1053.0,251.0,34779.0,4164.0,8543.0,3168.0,2840.0,1520.0,9766.0,620.0,67412.0,368.0,747.0,29.0,90.0,240.0,3.0,1576.0,31035.0,0.0,1383.0,16116.0,17328.0,1731.0
2022-03-20,0.0,22.0,31073.0,29.0,75.0,4121.0,1960.0,677.0,292.0,5124.0,2277.0,5221.0,671.0,0.0,81283.0,237800.0,23528.0,1495.0,4024.0,60415.0,4817.0,4578.0,278.0,333.0,31868.0,10159.0,4447.0,2241.0,8937.0,1113.0,9604.0,342.0,81049.0,1053.0,950.0,36.0,92.0,273.0,48.0,1289.0,28709.0,65.0,2170.0,12197.0,13081.0,4442.0
2022-03-21,0.0,36.0,36821.0,34.0,150.0,18117.0,1943.0,496.0,1254.0,4673.0,10421.0,7401.0,2011.0,25704.0,24179.0,304711.0,26709.0,2845.0,7708.0,32573.0,3634.0,5607.0,848.0,375.0,40521.0,10425.0,14757.0,2236.0,10387.0,5092.0,24100.0,922.0,109281.0,817.0,1533.0,18.0,169.0,258.0,97.0,4697.0,26394.0,46.0,2249.0,30755.0,14933.0,4221.0
2022-03-22,479.0,18.0,54388.0,38.0,147.0,13596.0,1552.0,1647.0,2077.0,4704.0,10494.0,6291.0,1840.0,207.0,180777.0,307873.0,23102.0,2651.0,7044.0,96365.0,3324.0,4538.0,1284.0,415.0,42781.0,8988.0,15015.0,5140.0,9649.0,3391.0,24436.0,1613.0,99094.0,599.0,1100.0,12.0,109.0,431.0,97.0,3003.0,26826.0,47.0,2314.0,23023.0,17426.0,3855.0
2022-03-23,0.0,93.0,40870.0,21.0,123.0,13623.0,1424.0,1699.0,2061.0,5186.0,8480.0,5408.0,1457.0,9312.0,145560.0,286250.0,22107.0,2439.0,8869.0,76260.0,2822.0,4186.0,2217.0,465.0,39171.0,8231.0,12857.0,4521.0,8104.0,3331.0,23131.0,1262.0,94176.0,590.0,1024.0,24.0,127.0,385.0,62.0,3245.0,25387.0,37.0,2116.0,19721.0,17161.0,3630.0
2022-03-24,0.0,61.0,36965.0,50.0,114.0,12515.0,1333.0,1488.0,1815.0,3329.0,7118.0,5654.0,1474.0,12501.0,148635.0,244254.0,16234.0,0.0,9147.0,81811.0,2513.0,3673.0,2146.0,392.0,34947.0,6628.0,11423.0,4088.0,7279.0,2910.0,19032.0,1335.0,82897.0,658.0,831.0,52.0,103.0,339.0,59.0,2495.0,25382.0,11.0,1949.0,16797.0,16894.0,3406.0
2022-03-25,0.0,69.0,32896.0,41.0,63.0,11176.0,704.0,1404.0,1587.0,5172.0,7546.0,4322.0,1289.0,10675.0,143571.0,138104.0,16558.0,0.0,7729.0,75616.0,1138.0,2424.0,1383.0,353.0,28104.0,3492.0,11862.0,3725.0,5560.0,2952.0,17477.0,1151.0,72430.0,357.0,700.0,45.0,62.0,216.0,40.0,2291.0,24072.0,9.0,1693.0,14560.0,15303.0,1527.0
2022-03-26,0.0,45.0,25367.0,55.0,38.0,5896.0,362.0,784.0,961.0,4314.0,3520.0,3359.0,652.0,0.0,139517.0,69558.0,13429.0,5223.0,6940.0,73357.0,931.0,1285.0,1613.0,360.0,24949.0,2367.0,7671.0,3100.0,2778.0,1346.0,8415.0,508.0,61451.0,229.0,371.0,28.0,48.0,36.0,0.0,987.0,23280.0,2.0,1273.0,9813.0,13849.0,1236.0
2022-03-27,0.0,27.0,20818.0,16.0,143.0,3684.0,1442.0,526.0,143.0,6494.0,2245.0,3372.0,577.0,0.0,110174.0,206808.0,27489.0,1730.0,5263.0,59555.0,2903.0,3195.0,61.0,603.0,21509.0,6606.0,3991.0,1939.0,6557.0,953.0,6722.0,249.0,68335.0,698.0,357.0,18.0,52.0,304.0,52.0,816.0,21101.0,87.0,1783.0,7231.0,11194.0,2635.0
2022-03-28,0.0,70.0,25925.0,48.0,168.0,18029.0,1698.0,443.0,913.0,5089.0,8814.0,4502.0,1462.0,14765.0,29455.0,274373.0,29072.0,2906.0,5935.0,30710.0,2447.0,3740.0,1111.0,717.0,30713.0,5740.0,12741.0,1951.0,6790.0,4530.0,6722.0,715.0,92852.0,553.0,673.0,53.0,114.0,204.0,88.0,2846.0,19660.0,32.0,1933.0,18685.0,14364.0,2525.0
2022-03-29,311.0,79.0,33841.0,62.0,110.0,13077.0,1176.0,1144.0,2294.0,4774.0,8910.0,4411.0,1418.0,5338.0,217480.0,259985.0,22451.0,2654.0,5370.0,99457.0,2008.0,3469.0,1708.0,760.0,27745.0,4991.0,12887.0,4276.0,7334.0,3073.0,13673.0,1103.0,80127.0,450.0,464.0,44.0,73.0,296.0,51.0,1743.0,20145.0,36.0,1892.0,13804.0,16190.0,2558.0
2022-03-30,0.0,69.0,25912.0,56.0,108.0,12054.0,1143.0,1318.0,1767.0,4349.0,7396.0,3931.0,1174.0,9320.0,169024.0,231940.0,21096.0,2327.0,5243.0,77621.0,1796.0,3005.0,1732.0,659.0,25493.0,4039.0,11722.0,3583.0,5754.0,2817.0,11723.0,1071.0,73640.0,407.0,440.0,34.0,52.0,315.0,37.0,1968.0,19277.0,51.0,1915.0,12146.0,14993.0,2081.0
2022-03-31,0.0,82.0,22038.0,47.0,114.0,11025.0,1033.0,1049.0,1442.0,2491.0,6487.0,3000.0,1025.0,9541.0,169311.0,182225.0,21102.0,0.0,5725.0,73195.0,1318.0,2399.0,1148.0,791.0,21780.0,2101.0,11099.0,2972.0,5591.0,2419.0,11635.0,796.0,54782.0,352.0,440.0,39.0,45.0,257.0,32.0,1459.0,19164.0,5.0,1661.0,8326.0,14336.0,2915.0
2022-04-01,0.0,64.0,18789.0,40.0,111.0,9151.0,497.0,921.0,1303.0,3894.0,5979.0,2852.0,940.0,5950.0,148629.0,93032.0,15823.0,0.0,3747.0,74350.0,556.0,1781.0,1303.0,607.0,16889.0,550.0,9828.0,2921.0,3258.0,2433.0,10126.0,756.0,47462.0,217.0,234.0,33.0,41.0,185.0,48.0,1438.0,17949.0,11.0,1501.0,6382.0,13367.0,1185.0
2022-04-02,0.0,47.0,13858.0,42.0,28.0,5165.0,226.0,645.0,809.0,2853.0,2590.0,2080.0,461.0,0.0,132114.0,46454.0,10357.0,0.0,2313.0,70803.0,418.0,928.0,1078.0,530.0,12367.0,493.0,6741.0,2174.0,1465.0,941.0,9904.0,327.0,37584.0,208.0,106.0,12.0,29.0,23.0,4.0,549.0,16828.0,4.0,993.0,4194.0,11783.0,757.0
2022-04-03,0.0,43.0,11404.0,6.0,42.0,3095.0,1180.0,332.0,97.0,4210.0,1661.0,2266.0,436.0,0.0,102266.0,155272.0,18424.0,5961.0,3164.0,53588.0,1614.0,2228.0,30.0,719.0,10795.0,1884.0,3469.0,1429.0,5144.0,811.0,4859.0,184.0,42170.0,578.0,193.0,15.0,42.0,206.0,30.0,510.0,15291.0,92.0,1471.0,3050.0,9021.0,2099.0
2022-04-04,0.0,87.0,15173.0,36.0,114.0,14662.0,839.0,294.0,835.0,2987.0,6561.0,3363.0,1130.0,11711.0,27648.0,211119.0,18456.0,2880.0,2738.0,30630.0,1223.0,2524.0,645.0,822.0,14066.0,1559.0,10913.0,1332.0,5219.0,3433.0,4012.0,206.0,53716.0,376.0,270.0,35.0,59.0,222.0,71.0,1840.0,13947.0,38.0,1541.0,8602.0,12647.0,2161.0
2022-04-05,304.0,55.0,20779.0,38.0,99.0,11006.0,726.0,870.0,1653.0,2716.0,6703.0,3214.0,1012.0,6450.0,203021.0,189029.0,130335.0,2568.0,4059.0,88173.0,1240.0,1971.0,1522.0,731.0,13046.0,1483.0,11358.0,3047.0,4380.0,2299.0,12197.0,1035.0,49101.0,324.0,260.0,30.0,48.0,232.0,76.0,1251.0,14661.0,42.0,1351.0,7017.0,12213.0,2226.0
2022-04-06,0.0,53.0,16204.0,25.0,80.0,11019.0,683.0,913.0,1242.0,2457.0,5291.0,2747.0,903.0,5690.0,161950.0,167931.0,11058.0,2400.0,3150.0,69278.0,1114.0,1817.0,1249.0,659.0,12830.0,1324.0,10082.0,2320.0,3573.0,2134.0,11288.0,815.0,44744.0,273.0,235.0,30.0,40.0,239.0,51.0,1221.0,14355.0,43.0,1354.0,7210.0,10314.0,2025.0
